Cultivar,LTE,Date,PI,DataType,Location
Concord,-24.11,4/9/18,Martinson,RawLTE,Geneva
Concord,-24.87,4/9/18,Martinson,RawLTE,Geneva
Concord,-16.49,4/9/18,Martinson,RawLTE,Geneva
Concord,-17.52,4/9/18,Martinson,RawLTE,Geneva
Concord,-17.73,4/9/18,Martinson,RawLTE,Geneva
Concord,-18.32,4/9/18,Martinson,RawLTE,Geneva
Concord,-19.92,4/9/18,Martinson,RawLTE,Geneva
Concord,-19.94,4/9/18,Martinson,RawLTE,Geneva
Concord,-20.08,4/9/18,Martinson,RawLTE,Geneva
Concord,-23.19,4/9/18,Martinson,RawLTE,Geneva
Concord,-23.98,4/9/18,Martinson,RawLTE,Geneva
Concord,-26,4/9/18,Martinson,RawLTE,Geneva
Concord,-19.3,4/9/18,Martinson,RawLTE,Geneva
Concord,-19.69,4/9/18,Martinson,RawLTE,Geneva
Concord,-20.36,4/9/18,Martinson,RawLTE,Geneva
Concord,-20.75,4/9/18,Martinson,RawLTE,Geneva
Concord,-21.37,4/9/18,Martinson,RawLTE,Geneva
Concord,-21.75,4/9/18,Martinson,RawLTE,Geneva
Concord,-22.24,4/9/18,Martinson,RawLTE,Geneva
Concord,-23.34,4/9/18,Martinson,RawLTE,Geneva
Concord,-24.49,4/9/18,Martinson,RawLTE,Geneva
Concord,-26.05,4/9/18,Martinson,RawLTE,Geneva
Concord,-5.9,9/20/18,Londo,RawLTE,Geneva
Concord,-9.7,9/20/18,Londo,RawLTE,Geneva
Concord,-10.8,9/20/18,Londo,RawLTE,Geneva
Concord,-11.5,9/20/18,Londo,RawLTE,Geneva
Concord,-11.2,9/20/18,Londo,RawLTE,Geneva
Concord,-7.86,9/27/18,Londo,RawLTE,Geneva
Concord,-9.52,9/27/18,Londo,RawLTE,Geneva
Concord,-11.15,9/27/18,Londo,RawLTE,Geneva
Concord,-11.67,9/27/18,Londo,RawLTE,Geneva
Concord,-12.68,9/27/18,Londo,RawLTE,Geneva
Concord,-6.9,10/3/18,Londo,RawLTE,Geneva
Concord,-8.1,10/3/18,Londo,RawLTE,Geneva
Concord,-9.1,10/3/18,Londo,RawLTE,Geneva
Concord,-10.6,10/3/18,Londo,RawLTE,Geneva
Concord,-12.5,10/3/18,Londo,RawLTE,Geneva
Concord,-7.8,10/9/18,Londo,RawLTE,Geneva
Concord,-11.4,10/9/18,Londo,RawLTE,Geneva
Concord,-11.9,10/9/18,Londo,RawLTE,Geneva
Concord,-13.1,10/9/18,Londo,RawLTE,Geneva
Concord,-12.8,10/9/18,Londo,RawLTE,Geneva
Concord,-11.97,10/16/18,Martinson,RawLTE,Geneva
Concord,-10.95,10/16/18,Martinson,RawLTE,Geneva
Concord,-11.59,10/16/18,Martinson,RawLTE,Geneva
Concord,-12.31,10/16/18,Martinson,RawLTE,Geneva
Concord,-12.37,10/16/18,Martinson,RawLTE,Geneva
Concord,-12.89,10/16/18,Martinson,RawLTE,Geneva
Concord,-13.04,10/16/18,Martinson,RawLTE,Geneva
Concord,-13.12,10/16/18,Martinson,RawLTE,Geneva
Concord,-13.19,10/16/18,Martinson,RawLTE,Geneva
Concord,-13.26,10/16/18,Martinson,RawLTE,Geneva
Concord,-13.46,10/16/18,Martinson,RawLTE,Geneva
Concord,-13.61,10/16/18,Martinson,RawLTE,Geneva
Concord,-13.7,10/16/18,Martinson,RawLTE,Geneva
Concord,-13.71,10/16/18,Martinson,RawLTE,Geneva
Concord,-13.72,10/16/18,Martinson,RawLTE,Geneva
Concord,-13.88,10/16/18,Martinson,RawLTE,Geneva
Concord,-13.91,10/16/18,Martinson,RawLTE,Geneva
Concord,-13.97,10/16/18,Martinson,RawLTE,Geneva
Concord,-14.03,10/16/18,Martinson,RawLTE,Geneva
Concord,-14.19,10/16/18,Martinson,RawLTE,Geneva
Concord,-14.23,10/16/18,Martinson,RawLTE,Geneva
Concord,-14.39,10/16/18,Martinson,RawLTE,Geneva
Concord,-14.52,10/16/18,Martinson,RawLTE,Geneva
Concord,-14.58,10/16/18,Martinson,RawLTE,Geneva
Concord,-14.73,10/16/18,Martinson,RawLTE,Geneva
Concord,-15.03,10/16/18,Martinson,RawLTE,Geneva
Concord,-15.09,10/16/18,Martinson,RawLTE,Geneva
Concord,-15.45,10/16/18,Martinson,RawLTE,Geneva
Concord,-15.74,10/16/18,Martinson,RawLTE,Geneva
Concord,-16.79,10/16/18,Martinson,RawLTE,Geneva
Concord,-11.8,10/17/18,Londo,RawLTE,Geneva
Concord,-12.2,10/17/18,Londo,RawLTE,Geneva
Concord,-12.5,10/17/18,Londo,RawLTE,Geneva
Concord,-13.3,10/17/18,Londo,RawLTE,Geneva
Concord,-14,10/17/18,Londo,RawLTE,Geneva
Concord,-10.25,10/22/18,Martinson,RawLTE,Geneva
Concord,-10.35,10/22/18,Martinson,RawLTE,Geneva
Concord,-12.31,10/22/18,Martinson,RawLTE,Geneva
Concord,-12.55,10/22/18,Martinson,RawLTE,Geneva
Concord,-12.65,10/22/18,Martinson,RawLTE,Geneva
Concord,-13.7,10/22/18,Martinson,RawLTE,Geneva
Concord,-13.7,10/22/18,Martinson,RawLTE,Geneva
Concord,-13.73,10/22/18,Martinson,RawLTE,Geneva
Concord,-13.85,10/22/18,Martinson,RawLTE,Geneva
Concord,-13.95,10/22/18,Martinson,RawLTE,Geneva
Concord,-14.07,10/22/18,Martinson,RawLTE,Geneva
Concord,-14.17,10/22/18,Martinson,RawLTE,Geneva
Concord,-14.36,10/22/18,Martinson,RawLTE,Geneva
Concord,-14.48,10/22/18,Martinson,RawLTE,Geneva
Concord,-14.5,10/22/18,Martinson,RawLTE,Geneva
Concord,-14.57,10/22/18,Martinson,RawLTE,Geneva
Concord,-14.6,10/22/18,Martinson,RawLTE,Geneva
Concord,-14.9,10/22/18,Martinson,RawLTE,Geneva
Concord,-15.01,10/22/18,Martinson,RawLTE,Geneva
Concord,-15.03,10/22/18,Martinson,RawLTE,Geneva
Concord,-15.1,10/22/18,Martinson,RawLTE,Geneva
Concord,-15.58,10/22/18,Martinson,RawLTE,Geneva
Concord,-15.6,10/22/18,Martinson,RawLTE,Geneva
Concord,-15.94,10/22/18,Martinson,RawLTE,Geneva
Concord,-15.97,10/22/18,Martinson,RawLTE,Geneva
Concord,-16.41,10/22/18,Martinson,RawLTE,Geneva
Concord,-17.35,10/22/18,Martinson,RawLTE,Geneva
Concord,-19.28,10/22/18,Martinson,RawLTE,Geneva
Concord,-19.94,10/22/18,Martinson,RawLTE,Geneva
Concord,-20.82,10/22/18,Martinson,RawLTE,Geneva
Concord,-11.8,10/24/18,Londo,RawLTE,Geneva
Concord,-12.6,10/24/18,Londo,RawLTE,Geneva
Concord,-13.1,10/24/18,Londo,RawLTE,Geneva
Concord,-13.3,10/24/18,Londo,RawLTE,Geneva
Concord,-13.3,10/24/18,Londo,RawLTE,Geneva
Concord,-10.38,10/29/18,Martinson,RawLTE,Geneva
Concord,-11.38,10/29/18,Martinson,RawLTE,Geneva
Concord,-12.56,10/29/18,Martinson,RawLTE,Geneva
Concord,-12.73,10/29/18,Martinson,RawLTE,Geneva
Concord,-13.48,10/29/18,Martinson,RawLTE,Geneva
Concord,-13.55,10/29/18,Martinson,RawLTE,Geneva
Concord,-13.86,10/29/18,Martinson,RawLTE,Geneva
Concord,-13.97,10/29/18,Martinson,RawLTE,Geneva
Concord,-14,10/29/18,Martinson,RawLTE,Geneva
Concord,-14.14,10/29/18,Martinson,RawLTE,Geneva
Concord,-14.26,10/29/18,Martinson,RawLTE,Geneva
Concord,-14.4,10/29/18,Martinson,RawLTE,Geneva
Concord,-14.51,10/29/18,Martinson,RawLTE,Geneva
Concord,-14.62,10/29/18,Martinson,RawLTE,Geneva
Concord,-14.65,10/29/18,Martinson,RawLTE,Geneva
Concord,-14.65,10/29/18,Martinson,RawLTE,Geneva
Concord,-14.75,10/29/18,Martinson,RawLTE,Geneva
Concord,-14.77,10/29/18,Martinson,RawLTE,Geneva
Concord,-14.97,10/29/18,Martinson,RawLTE,Geneva
Concord,-15.01,10/29/18,Martinson,RawLTE,Geneva
Concord,-15.03,10/29/18,Martinson,RawLTE,Geneva
Concord,-15.23,10/29/18,Martinson,RawLTE,Geneva
Concord,-15.27,10/29/18,Martinson,RawLTE,Geneva
Concord,-15.34,10/29/18,Martinson,RawLTE,Geneva
Concord,-15.41,10/29/18,Martinson,RawLTE,Geneva
Concord,-15.47,10/29/18,Martinson,RawLTE,Geneva
Concord,-15.82,10/29/18,Martinson,RawLTE,Geneva
Concord,-15.98,10/29/18,Martinson,RawLTE,Geneva
Concord,-16.58,10/29/18,Martinson,RawLTE,Geneva
Concord,-17.88,10/29/18,Martinson,RawLTE,Geneva
Concord,-10.9,10/30/18,Londo,RawLTE,Geneva
Concord,-11.9,10/30/18,Londo,RawLTE,Geneva
Concord,-12.4,10/30/18,Londo,RawLTE,Geneva
Concord,-12.8,10/30/18,Londo,RawLTE,Geneva
Concord,-13.3,10/30/18,Londo,RawLTE,Geneva
Concord,-11.76,11/5/18,Martinson,RawLTE,Geneva
Concord,-12.07,11/5/18,Martinson,RawLTE,Geneva
Concord,-12.17,11/5/18,Martinson,RawLTE,Geneva
Concord,-12.62,11/5/18,Martinson,RawLTE,Geneva
Concord,-12.67,11/5/18,Martinson,RawLTE,Geneva
Concord,-12.85,11/5/18,Martinson,RawLTE,Geneva
Concord,-12.91,11/5/18,Martinson,RawLTE,Geneva
Concord,-13.3,11/5/18,Martinson,RawLTE,Geneva
Concord,-13.67,11/5/18,Martinson,RawLTE,Geneva
Concord,-13.67,11/5/18,Martinson,RawLTE,Geneva
Concord,-14.19,11/5/18,Martinson,RawLTE,Geneva
Concord,-14.65,11/5/18,Martinson,RawLTE,Geneva
Concord,-14.72,11/5/18,Martinson,RawLTE,Geneva
Concord,-14.88,11/5/18,Martinson,RawLTE,Geneva
Concord,-14.97,11/5/18,Martinson,RawLTE,Geneva
Concord,-15.06,11/5/18,Martinson,RawLTE,Geneva
Concord,-15.18,11/5/18,Martinson,RawLTE,Geneva
Concord,-15.37,11/5/18,Martinson,RawLTE,Geneva
Concord,-15.7,11/5/18,Martinson,RawLTE,Geneva
Concord,-16,11/5/18,Martinson,RawLTE,Geneva
Concord,-16.05,11/5/18,Martinson,RawLTE,Geneva
Concord,-16.28,11/5/18,Martinson,RawLTE,Geneva
Concord,-16.42,11/5/18,Martinson,RawLTE,Geneva
Concord,-16.78,11/5/18,Martinson,RawLTE,Geneva
Concord,-16.84,11/5/18,Martinson,RawLTE,Geneva
Concord,-17.45,11/5/18,Martinson,RawLTE,Geneva
Concord,-17.54,11/5/18,Martinson,RawLTE,Geneva
Concord,-18.85,11/5/18,Martinson,RawLTE,Geneva
Concord,-20.11,11/5/18,Martinson,RawLTE,Geneva
Concord,-20.89,11/5/18,Martinson,RawLTE,Geneva
Concord,-14.8,11/7/18,Londo,RawLTE,Geneva
Concord,-15.4,11/7/18,Londo,RawLTE,Geneva
Concord,-16.4,11/7/18,Londo,RawLTE,Geneva
Concord,-16.6,11/7/18,Londo,RawLTE,Geneva
Concord,-18.2,11/7/18,Londo,RawLTE,Geneva
Concord,-14.4,11/8/18,Londo,RawLTE,Geneva
Concord,-14.7,11/8/18,Londo,RawLTE,Geneva
Concord,-15,11/8/18,Londo,RawLTE,Geneva
Concord,-15.1,11/8/18,Londo,RawLTE,Geneva
Concord,-15.8,11/8/18,Londo,RawLTE,Geneva
Concord,-14.41,11/12/18,Martinson,RawLTE,Geneva
Concord,-14.98,11/12/18,Martinson,RawLTE,Geneva
Concord,-16.32,11/12/18,Martinson,RawLTE,Geneva
Concord,-16.56,11/12/18,Martinson,RawLTE,Geneva
Concord,-16.77,11/12/18,Martinson,RawLTE,Geneva
Concord,-17.06,11/12/18,Martinson,RawLTE,Geneva
Concord,-17.27,11/12/18,Martinson,RawLTE,Geneva
Concord,-17.27,11/12/18,Martinson,RawLTE,Geneva
Concord,-17.63,11/12/18,Martinson,RawLTE,Geneva
Concord,-17.73,11/12/18,Martinson,RawLTE,Geneva
Concord,-17.79,11/12/18,Martinson,RawLTE,Geneva
Concord,-17.96,11/12/18,Martinson,RawLTE,Geneva
Concord,-18.01,11/12/18,Martinson,RawLTE,Geneva
Concord,-18.14,11/12/18,Martinson,RawLTE,Geneva
Concord,-18.26,11/12/18,Martinson,RawLTE,Geneva
Concord,-18.41,11/12/18,Martinson,RawLTE,Geneva
Concord,-18.53,11/12/18,Martinson,RawLTE,Geneva
Concord,-18.67,11/12/18,Martinson,RawLTE,Geneva
Concord,-18.7,11/12/18,Martinson,RawLTE,Geneva
Concord,-18.84,11/12/18,Martinson,RawLTE,Geneva
Concord,-18.88,11/12/18,Martinson,RawLTE,Geneva
Concord,-19.16,11/12/18,Martinson,RawLTE,Geneva
Concord,-19.24,11/12/18,Martinson,RawLTE,Geneva
Concord,-19.58,11/12/18,Martinson,RawLTE,Geneva
Concord,-19.61,11/12/18,Martinson,RawLTE,Geneva
Concord,-20.07,11/12/18,Martinson,RawLTE,Geneva
Concord,-20.1,11/12/18,Martinson,RawLTE,Geneva
Concord,-21.36,11/12/18,Martinson,RawLTE,Geneva
Concord,-23.14,11/12/18,Martinson,RawLTE,Geneva
Concord,-23.56,11/12/18,Martinson,RawLTE,Geneva
Concord,-17.1,11/15/18,Londo,RawLTE,Geneva
Concord,-17.3,11/15/18,Londo,RawLTE,Geneva
Concord,-18.1,11/15/18,Londo,RawLTE,Geneva
Concord,-18.7,11/15/18,Londo,RawLTE,Geneva
Concord,-11.1,11/16/18,Londo,RawLTE,Geneva
Concord,-18.3,11/16/18,Londo,RawLTE,Geneva
Concord,-18.4,11/16/18,Londo,RawLTE,Geneva
Concord,-20.66,11/19/18,Martinson,RawLTE,Geneva
Concord,-18.6,11/19/18,Martinson,RawLTE,Geneva
Concord,-18.84,11/19/18,Martinson,RawLTE,Geneva
Concord,-19.04,11/19/18,Martinson,RawLTE,Geneva
Concord,-19.07,11/19/18,Martinson,RawLTE,Geneva
Concord,-19.47,11/19/18,Martinson,RawLTE,Geneva
Concord,-19.69,11/19/18,Martinson,RawLTE,Geneva
Concord,-20,11/19/18,Martinson,RawLTE,Geneva
Concord,-20.08,11/19/18,Martinson,RawLTE,Geneva
Concord,-20.15,11/19/18,Martinson,RawLTE,Geneva
Concord,-20.44,11/19/18,Martinson,RawLTE,Geneva
Concord,-20.46,11/19/18,Martinson,RawLTE,Geneva
Concord,-20.8,11/19/18,Martinson,RawLTE,Geneva
Concord,-21.09,11/19/18,Martinson,RawLTE,Geneva
Concord,-21.26,11/19/18,Martinson,RawLTE,Geneva
Concord,-21.32,11/19/18,Martinson,RawLTE,Geneva
Concord,-21.42,11/19/18,Martinson,RawLTE,Geneva
Concord,-21.45,11/19/18,Martinson,RawLTE,Geneva
Concord,-21.75,11/19/18,Martinson,RawLTE,Geneva
Concord,-21.87,11/19/18,Martinson,RawLTE,Geneva
Concord,-21.95,11/19/18,Martinson,RawLTE,Geneva
Concord,-21.97,11/19/18,Martinson,RawLTE,Geneva
Concord,-22.13,11/19/18,Martinson,RawLTE,Geneva
Concord,-22.18,11/19/18,Martinson,RawLTE,Geneva
Concord,-22.51,11/19/18,Martinson,RawLTE,Geneva
Concord,-22.89,11/19/18,Martinson,RawLTE,Geneva
Concord,-24.02,11/19/18,Martinson,RawLTE,Geneva
Concord,-24.15,11/19/18,Martinson,RawLTE,Geneva
Concord,-24.38,11/19/18,Martinson,RawLTE,Geneva
Concord,-25.2,11/19/18,Martinson,RawLTE,Geneva
Concord,-18.2,11/23/18,Londo,RawLTE,Geneva
Concord,-18.7,11/23/18,Londo,RawLTE,Geneva
Concord,-18.7,11/23/18,Londo,RawLTE,Geneva
Concord,-19.6,11/23/18,Londo,RawLTE,Geneva
Concord,-20.5,11/23/18,Londo,RawLTE,Geneva
Concord,-19.1,11/26/18,Martinson,RawLTE,Geneva
Concord,-20.03,11/26/18,Martinson,RawLTE,Geneva
Concord,-20.86,11/26/18,Martinson,RawLTE,Geneva
Concord,-20.92,11/26/18,Martinson,RawLTE,Geneva
Concord,-21.1,11/26/18,Martinson,RawLTE,Geneva
Concord,-21.17,11/26/18,Martinson,RawLTE,Geneva
Concord,-21.38,11/26/18,Martinson,RawLTE,Geneva
Concord,-21.44,11/26/18,Martinson,RawLTE,Geneva
Concord,-21.58,11/26/18,Martinson,RawLTE,Geneva
Concord,-21.81,11/26/18,Martinson,RawLTE,Geneva
Concord,-22.19,11/26/18,Martinson,RawLTE,Geneva
Concord,-22.34,11/26/18,Martinson,RawLTE,Geneva
Concord,-22.74,11/26/18,Martinson,RawLTE,Geneva
Concord,-22.82,11/26/18,Martinson,RawLTE,Geneva
Concord,-22.88,11/26/18,Martinson,RawLTE,Geneva
Concord,-22.9,11/26/18,Martinson,RawLTE,Geneva
Concord,-23.2,11/26/18,Martinson,RawLTE,Geneva
Concord,-23.5,11/26/18,Martinson,RawLTE,Geneva
Concord,-23.51,11/26/18,Martinson,RawLTE,Geneva
Concord,-23.59,11/26/18,Martinson,RawLTE,Geneva
Concord,-23.64,11/26/18,Martinson,RawLTE,Geneva
Concord,-23.77,11/26/18,Martinson,RawLTE,Geneva
Concord,-24.07,11/26/18,Martinson,RawLTE,Geneva
Concord,-24.27,11/26/18,Martinson,RawLTE,Geneva
Concord,-24.48,11/26/18,Martinson,RawLTE,Geneva
Concord,-24.9,11/26/18,Martinson,RawLTE,Geneva
Concord,-24.93,11/26/18,Martinson,RawLTE,Geneva
Concord,-25.34,11/26/18,Martinson,RawLTE,Geneva
Concord,-25.52,11/26/18,Martinson,RawLTE,Geneva
Concord,-26.56,11/26/18,Martinson,RawLTE,Geneva
Concord,-18.7,11/29/18,Londo,RawLTE,Geneva
Concord,-21.1,11/29/18,Londo,RawLTE,Geneva
Concord,-21.3,11/29/18,Londo,RawLTE,Geneva
Concord,-21.29,12/3/18,Martinson,RawLTE,Geneva
Concord,-21.6,12/3/18,Martinson,RawLTE,Geneva
Concord,-21.71,12/3/18,Martinson,RawLTE,Geneva
Concord,-21.81,12/3/18,Martinson,RawLTE,Geneva
Concord,-22.12,12/3/18,Martinson,RawLTE,Geneva
Concord,-22.29,12/3/18,Martinson,RawLTE,Geneva
Concord,-22.3,12/3/18,Martinson,RawLTE,Geneva
Concord,-22.34,12/3/18,Martinson,RawLTE,Geneva
Concord,-22.47,12/3/18,Martinson,RawLTE,Geneva
Concord,-22.55,12/3/18,Martinson,RawLTE,Geneva
Concord,-22.74,12/3/18,Martinson,RawLTE,Geneva
Concord,-22.74,12/3/18,Martinson,RawLTE,Geneva
Concord,-23.13,12/3/18,Martinson,RawLTE,Geneva
Concord,-23.43,12/3/18,Martinson,RawLTE,Geneva
Concord,-23.43,12/3/18,Martinson,RawLTE,Geneva
Concord,-23.55,12/3/18,Martinson,RawLTE,Geneva
Concord,-23.71,12/3/18,Martinson,RawLTE,Geneva
Concord,-23.89,12/3/18,Martinson,RawLTE,Geneva
Concord,-23.94,12/3/18,Martinson,RawLTE,Geneva
Concord,-24.21,12/3/18,Martinson,RawLTE,Geneva
Concord,-24.28,12/3/18,Martinson,RawLTE,Geneva
Concord,-24.56,12/3/18,Martinson,RawLTE,Geneva
Concord,-24.86,12/3/18,Martinson,RawLTE,Geneva
Concord,-25.37,12/3/18,Martinson,RawLTE,Geneva
Concord,-26,12/3/18,Martinson,RawLTE,Geneva
Concord,-26.42,12/3/18,Martinson,RawLTE,Geneva
Concord,-26.58,12/3/18,Martinson,RawLTE,Geneva
Concord,-27.3,12/3/18,Martinson,RawLTE,Geneva
Concord,-29.4,12/3/18,Martinson,RawLTE,Geneva
Concord,-29.78,12/3/18,Martinson,RawLTE,Geneva
Concord,-13.8,12/6/18,Londo,RawLTE,Geneva
Concord,-18.3,12/6/18,Londo,RawLTE,Geneva
Concord,-19.5,12/6/18,Londo,RawLTE,Geneva
Concord,-19.5,12/6/18,Londo,RawLTE,Geneva
Concord,-22.1,12/6/18,Londo,RawLTE,Geneva
Concord,-16,12/12/18,Martinson,RawLTE,Geneva
Concord,-18.53,12/12/18,Martinson,RawLTE,Geneva
Concord,-19.51,12/12/18,Martinson,RawLTE,Geneva
Concord,-22.34,12/12/18,Martinson,RawLTE,Geneva
Concord,-22.89,12/12/18,Martinson,RawLTE,Geneva
Concord,-22.91,12/12/18,Martinson,RawLTE,Geneva
Concord,-23.29,12/12/18,Martinson,RawLTE,Geneva
Concord,-23.59,12/12/18,Martinson,RawLTE,Geneva
Concord,-23.65,12/12/18,Martinson,RawLTE,Geneva
Concord,-24.27,12/12/18,Martinson,RawLTE,Geneva
Concord,-25.03,12/12/18,Martinson,RawLTE,Geneva
Concord,-25.03,12/12/18,Martinson,RawLTE,Geneva
Concord,-25.08,12/12/18,Martinson,RawLTE,Geneva
Concord,-25.42,12/12/18,Martinson,RawLTE,Geneva
Concord,-25.73,12/12/18,Martinson,RawLTE,Geneva
Concord,-25.77,12/12/18,Martinson,RawLTE,Geneva
Concord,-26.63,12/12/18,Martinson,RawLTE,Geneva
Concord,-26.64,12/12/18,Martinson,RawLTE,Geneva
Concord,-26.91,12/12/18,Martinson,RawLTE,Geneva
Concord,-27.03,12/12/18,Martinson,RawLTE,Geneva
Concord,-27.07,12/12/18,Martinson,RawLTE,Geneva
Concord,-27.2,12/12/18,Martinson,RawLTE,Geneva
Concord,-27.21,12/12/18,Martinson,RawLTE,Geneva
Concord,-27.29,12/12/18,Martinson,RawLTE,Geneva
Concord,-27.43,12/12/18,Martinson,RawLTE,Geneva
Concord,-27.72,12/12/18,Martinson,RawLTE,Geneva
Concord,-27.94,12/12/18,Martinson,RawLTE,Geneva
Concord,-28.43,12/12/18,Martinson,RawLTE,Geneva
Concord,-28.45,12/12/18,Martinson,RawLTE,Geneva
Concord,-29.17,12/12/18,Martinson,RawLTE,Geneva
Concord,-22.5,12/13/18,Londo,RawLTE,Geneva
Concord,-23.6,12/13/18,Londo,RawLTE,Geneva
Concord,-26,12/13/18,Londo,RawLTE,Geneva
Concord,-26.6,12/13/18,Londo,RawLTE,Geneva
Concord,-28.1,12/13/18,Londo,RawLTE,Geneva
Concord,-20.04,12/17/18,Martinson,RawLTE,Geneva
Concord,-21.58,12/17/18,Martinson,RawLTE,Geneva
Concord,-21.99,12/17/18,Martinson,RawLTE,Geneva
Concord,-22.05,12/17/18,Martinson,RawLTE,Geneva
Concord,-22.4,12/17/18,Martinson,RawLTE,Geneva
Concord,-22.58,12/17/18,Martinson,RawLTE,Geneva
Concord,-22.58,12/17/18,Martinson,RawLTE,Geneva
Concord,-22.7,12/17/18,Martinson,RawLTE,Geneva
Concord,-23.43,12/17/18,Martinson,RawLTE,Geneva
Concord,-23.46,12/17/18,Martinson,RawLTE,Geneva
Concord,-24.23,12/17/18,Martinson,RawLTE,Geneva
Concord,-24.24,12/17/18,Martinson,RawLTE,Geneva
Concord,-24.54,12/17/18,Martinson,RawLTE,Geneva
Concord,-24.9,12/17/18,Martinson,RawLTE,Geneva
Concord,-25.13,12/17/18,Martinson,RawLTE,Geneva
Concord,-25.2,12/17/18,Martinson,RawLTE,Geneva
Concord,-25.23,12/17/18,Martinson,RawLTE,Geneva
Concord,-25.32,12/17/18,Martinson,RawLTE,Geneva
Concord,-25.67,12/17/18,Martinson,RawLTE,Geneva
Concord,-25.67,12/17/18,Martinson,RawLTE,Geneva
Concord,-25.83,12/17/18,Martinson,RawLTE,Geneva
Concord,-25.84,12/17/18,Martinson,RawLTE,Geneva
Concord,-25.96,12/17/18,Martinson,RawLTE,Geneva
Concord,-26.16,12/17/18,Martinson,RawLTE,Geneva
Concord,-26.18,12/17/18,Martinson,RawLTE,Geneva
Concord,-26.34,12/17/18,Martinson,RawLTE,Geneva
Concord,-26.4,12/17/18,Martinson,RawLTE,Geneva
Concord,-26.55,12/17/18,Martinson,RawLTE,Geneva
Concord,-26.67,12/17/18,Martinson,RawLTE,Geneva
Concord,-26.76,12/17/18,Martinson,RawLTE,Geneva
Concord,-22.2,12/19/18,Londo,RawLTE,Geneva
Concord,-24.4,12/19/18,Londo,RawLTE,Geneva
Concord,-26.1,12/19/18,Londo,RawLTE,Geneva
Concord,-26.3,12/19/18,Londo,RawLTE,Geneva
Concord,-27.4,12/19/18,Londo,RawLTE,Geneva
Concord,-22.2,12/19/18,Londo,RawLTE,Geneva
Concord,-24.4,12/19/18,Londo,RawLTE,Geneva
Concord,-26.1,12/19/18,Londo,RawLTE,Geneva
Concord,-26.3,12/19/18,Londo,RawLTE,Geneva
Concord,-27.4,12/19/18,Londo,RawLTE,Geneva
Concord,-21.77,12/27/18,Londo,RawLTE,Geneva
Concord,-23.4,12/27/18,Londo,RawLTE,Geneva
Concord,-24.66,12/27/18,Londo,RawLTE,Geneva
Concord,-25.04,12/27/18,Londo,RawLTE,Geneva
Concord,-25.23,12/27/18,Londo,RawLTE,Geneva
Concord,-25.09,1/3/19,Martinson,RawLTE,Geneva
Concord,-25.41,1/3/19,Martinson,RawLTE,Geneva
Concord,-25.47,1/3/19,Martinson,RawLTE,Geneva
Concord,-25.53,1/3/19,Martinson,RawLTE,Geneva
Concord,-25.72,1/3/19,Martinson,RawLTE,Geneva
Concord,-26.42,1/3/19,Martinson,RawLTE,Geneva
Concord,-26.56,1/3/19,Martinson,RawLTE,Geneva
Concord,-26.62,1/3/19,Martinson,RawLTE,Geneva
Concord,-26.67,1/3/19,Martinson,RawLTE,Geneva
Concord,-26.91,1/3/19,Martinson,RawLTE,Geneva
Concord,-27,1/3/19,Martinson,RawLTE,Geneva
Concord,-27.17,1/3/19,Martinson,RawLTE,Geneva
Concord,-27.24,1/3/19,Martinson,RawLTE,Geneva
Concord,-27.33,1/3/19,Martinson,RawLTE,Geneva
Concord,-27.52,1/3/19,Martinson,RawLTE,Geneva
Concord,-28.05,1/3/19,Martinson,RawLTE,Geneva
Concord,-28.06,1/3/19,Martinson,RawLTE,Geneva
Concord,-28.39,1/3/19,Martinson,RawLTE,Geneva
Concord,-28.5,1/3/19,Martinson,RawLTE,Geneva
Concord,-28.58,1/3/19,Martinson,RawLTE,Geneva
Concord,-29.24,1/3/19,Martinson,RawLTE,Geneva
Concord,-29.27,1/3/19,Martinson,RawLTE,Geneva
Concord,-29.56,1/3/19,Martinson,RawLTE,Geneva
Concord,-29.67,1/3/19,Martinson,RawLTE,Geneva
Concord,-30.37,1/3/19,Martinson,RawLTE,Geneva
Concord,-30.45,1/3/19,Martinson,RawLTE,Geneva
Concord,-30.9,1/3/19,Martinson,RawLTE,Geneva
Concord,-30.94,1/3/19,Martinson,RawLTE,Geneva
Concord,-31.12,1/3/19,Martinson,RawLTE,Geneva
Concord,-33.2,1/3/19,Martinson,RawLTE,Geneva
Concord,-24,1/4/19,Londo,RawLTE,Geneva
Concord,-25.23,1/4/19,Londo,RawLTE,Geneva
Concord,-25.57,1/4/19,Londo,RawLTE,Geneva
Concord,-25.93,1/4/19,Londo,RawLTE,Geneva
Concord,-26.28,1/4/19,Londo,RawLTE,Geneva
Concord,-21.2,1/11/19,Londo,RawLTE,Geneva
Concord,-21.2,1/11/19,Londo,RawLTE,Geneva
Concord,-23.4,1/11/19,Londo,RawLTE,Geneva
Concord,-25.23,1/11/19,Londo,RawLTE,Geneva
Concord,-25.66,1/11/19,Londo,RawLTE,Geneva
Concord,-25.22,1/14/19,Martinson,RawLTE,Geneva
Concord,-25.83,1/14/19,Martinson,RawLTE,Geneva
Concord,-26.2,1/14/19,Martinson,RawLTE,Geneva
Concord,-26.25,1/14/19,Martinson,RawLTE,Geneva
Concord,-26.8,1/14/19,Martinson,RawLTE,Geneva
Concord,-27.04,1/14/19,Martinson,RawLTE,Geneva
Concord,-27.15,1/14/19,Martinson,RawLTE,Geneva
